,Date,Open,High,Low,Close,Volume,year
156,1993-09-13 00:00:00-04:00,26.468634021394504,26.468634021394504,26.3975772857666,26.3975772857666,66900,1993
157,1993-09-14 00:00:00-04:00,26.326530655010323,26.326530655010323,26.202181319932677,26.29100227355957,184500,1993
158,1993-09-15 00:00:00-04:00,26.184412945955593,26.379819012716457,26.095592006518835,26.3620548248291,101000,1993
159,1993-09-16 00:00:00-04:00,26.326515553929973,26.344279734465687,26.237694651251395,26.25545883178711,54300,1993
160,1993-09-17 00:00:00-04:00,26.24031288594536,26.25818775848347,26.16881339579292,26.20456314086914,200900,1993
