date,open,high,low,close,volume
4/30/2001,81.3595,81.8871,80.2142,81.4946,10766900
5/1/2001,80.4716,81.8099,80.1692,81.7455,10578000
5/2/2001,81.9772,82.1573,81.07,81.5975,9572900
5/3/2001,81.1536,81.1665,79.9247,80.5617,9926200
5/4/2001,79.5579,81.9386,79.4228,81.9321,12145300
5/7/2001,81.6233,81.9579,81.2179,81.2244,7185200
5/8/2001,81.6233,81.7777,80.7868,81.1858,6952600
5/9/2001,80.5874,81.4238,80.4651,80.8448,9507400
5/10/2001,81.8807,82.0351,80.922,81.0828,6872400
5/11/2001,81.07,81.3852,80.0405,80.5231,7734400
5/14/2001,80.3622,80.7096,80.0791,80.6839,7914000
5/15/2001,80.7804,81.3917,80.33,81.0571,9782200
5/16/2001,80.3236,83.1289,80.182,82.968,14909000
5/17/2001,83.0002,83.6951,82.7171,83.0967,11824600
5/18/2001,83.0581,83.4763,82.4211,83.4763,6683100
5/21/2001,83.5407,84.8275,83.0967,84.7052,11531500
5/22/2001,84.821,84.9883,84.3321,84.5958,8342700
5/23/2001,84.3192,84.3192,83.161,83.161,12330800
5/24/2001,83.3026,83.6436,82.7107,83.4055,7902800
5/25/2001,83.4184,83.4506,82.2924,82.4211,7425000
5/29/2001,82.4983,82.582,81.649,81.7648,9003900
5/30/2001,81.4496,81.7713,80.4265,80.6196,10041800
5/31/2001,80.7032,81.5589,80.5938,81.0378,9874200
6/1/2001,81.1986,81.7777,80.5038,81.5396,8848300
6/4/2001,81.5847,81.99,81.1214,81.9321,5623500
6/5/2001,82.0286,83.1482,81.8871,82.8715,9115400
6/6/2001,82.8908,82.8908,81.945,82.1831,12064900
6/7/2001,81.7455,82.582,81.7134,82.479,7355300
6/8/2001,82.1638,82.2731,81.16,81.7134,8170600
6/11/2001,81.5268,81.7069,80.6903,81.1343,7012200
6/12/2001,80.3365,81.5461,79.8089,80.9927,9364400
6/13/2001,81.1793,81.4431,80.2013,80.2979,7629400
6/14/2001,79.8989,79.9762,78.3354,78.4963,12603000
6/15/2001,78.0159,78.9773,77.6868,78.6224,16821100
6/18/2001,78.4934,79.0031,78.0159,78.2417,11368300
6/19/2001,78.9644,79.2935,78.003,78.5837,7732300
6/20/2001,78.1966,79.2741,78.1385,78.9966,8787200
6/21/2001,78.8612,80.2097,78.816,79.8935,12259100
6/22/2001,79.6806,79.7451,78.8224,79.2676,12212000
6/25/2001,79.5451,79.6483,78.3966,78.5385,8406800
6/26/2001,78.0094,78.9708,77.7965,78.4288,8005800
6/27/2001,78.4611,78.8741,78.0159,78.3837,10105100
6/28/2001,78.7192,79.971,78.674,78.816,10269300
6/29/2001,79.2354,80.0161,78.887,79.1063,9824200
7/2/2001,79.2354,80.2162,79.1192,80.0936,8522200
7/3/2001,79.9968,80.0742,79.3967,80.0742,3303100
7/5/2001,79.4096,79.7838,78.4998,78.5127,5517900
7/6/2001,78.274,78.3901,76.8157,76.8157,11665900
7/9/2001,77.0996,77.7771,76.9125,77.2351,8339300
7/10/2001,77.6158,77.8417,76.2737,76.306,8630700
7/11/2001,76.2028,76.7125,75.5511,76.3834,15328600
7/12/2001,77.1061,78.3772,76.9835,78.1966,12002800
7/13/2001,77.9707,78.9257,77.8288,78.8741,10433800
7/16/2001,78.5708,78.8999,77.6158,77.8868,6915300
7/17/2001,77.5578,78.6869,77.319,78.616,7469800
7/18/2001,77.7901,78.4869,77.4674,78.0804,7709300
7/19/2001,78.8353,79.3515,77.9191,78.7644,10082900
7/20/2001,78.1707,78.6805,78.0223,78.2933,6705800
7/23/2001,78.5902,78.6418,76.7512,76.7512,8065200
7/24/2001,76.7835,76.9125,75.3317,76.0092,12269000
7/25/2001,76.0866,77.0932,75.7898,76.848,12088500
7/26/2001,76.8222,77.9772,76.4996,77.6546,12898200
7/27/2001,77.9643,78.2998,77.3706,77.9514,8478800
7/30/2001,78.1966,78.2998,77.6223,77.9772,8547700
7/31/2001,78.074,79.158,77.9449,78.2998,11918100
8/1/2001,78.6998,79.1709,78.4288,78.7902,11940800
8/2/2001,79.5128,79.5257,78.6482,79.1128,11070100
8/3/2001,78.9515,78.9515,78.0094,78.6805,10816300
8/6/2001,78.2998,78.403,77.4932,77.6223,8550100
8/7/2001,77.6029,78.203,77.3706,77.9256,8865100
8/8/2001,77.5061,78.1772,76.4157,76.4802,15183800
8/9/2001,76.5899,76.7641,76.0479,76.706,14118500
8/10/2001,76.6544,77.3255,75.7124,76.9706,11173300
8/13/2001,77.1706,77.3319,76.6609,76.99,7431600
8/14/2001,77.5191,77.6546,76.6544,76.9577,13178100
8/15/2001,76.9319,77.1771,76.1899,76.2931,8520600
8/16/2001,76.0092,76.6222,75.493,76.5576,10734700
8/17/2001,75.9124,76.0544,74.8542,75.3317,11604600
8/20/2001,75.364,76.0737,75.2026,76.0286,10417400
8/21/2001,76.0092,76.4867,74.7187,74.7316,14480800
8/22/2001,75.3317,75.7705,74.7058,75.5059,11752300
8/23/2001,75.4672,75.8285,75.1639,75.2349,8744100
8/24/2001,75.6285,76.8674,75.3252,76.7964,11687700
8/27/2001,76.7641,76.9125,76.306,76.3383,7425100
8/28/2001,76.3189,76.4544,75.222,75.222,12046600
8/29/2001,75.5769,75.6091,74.3122,74.551,16180000
8/30/2001,74.1057,74.68,72.2926,73.1185,17692600
8/31/2001,73.1701,74.0541,72.9959,73.6541,15985400
9/4/2001,73.4605,74.9575,73.1508,73.183,24473400
9/5/2001,73.3637,73.6799,72.2345,73.3637,21477100
9/6/2001,72.6862,73.1056,71.4732,71.4732,21653000
9/7/2001,70.9892,71.7829,70.0923,70.1504,33133900
9/10/2001,69.4923,71.2022,69.4923,71.0086,23408700
9/17/2001,65.1692,68.6535,64.5239,67.2985,32388700
9/18/2001,67.3178,67.9437,66.6919,67.1372,22029200
9/19/2001,67.1694,67.4275,63.5948,65.7821,42771800
9/20/2001,64.782,65.6918,63.5948,63.6916,36210900
9/21/2001,61.0639,64.1145,60.753,63.007,49782100
9/24/2001,64.5873,65.52,64.1599,65.2221,25549600
9/25/2001,65.2544,66.0641,64.7039,65.9021,25466200
9/26/2001,66.2907,66.3231,65.0472,65.669,18587500
9/27/2001,65.5783,66.2519,64.7687,66.2389,20536800
9/28/2001,66.6988,70.9994,66.3879,67.6444,21687200
10/1/2001,67.2947,67.5667,66.6016,67.5343,20457400
10/2/2001,67.3594,68.3828,67.1327,68.3828,19833100
10/3/2001,67.748,69.8725,67.5861,69.5292,32045800
10/4/2001,70.138,70.5784,69.1406,69.5875,32674100
10/5/2001,69.4644,69.7041,68.3439,69.4515,29796100
10/8/2001,68.8297,69.4968,68.5706,68.9981,12970300
10/9/2001,69.0499,69.1406,68.3957,68.6289,15976300
10/10/2001,68.5253,70.3064,68.3439,70.1574,19987400
10/11/2001,70.5655,71.4399,70.5655,71.2456,23006300
10/12/2001,70.695,71.1743,69.4968,70.9217,31360500
10/15/2001,70.3582,70.8893,69.989,70.7922,16873000
10/16/2001,71.116,71.6406,70.5655,71.2391,15877100
10/17/2001,71.9386,71.9904,69.7235,69.7235,28542300
10/18/2001,69.8336,70.0538,69.1406,69.5745,16510000
10/19/2001,69.3025,69.8919,68.6613,69.5292,21912500
10/22/2001,69.4968,70.967,69.4385,70.9023,17540600
10/23/2001,71.2196,71.4269,70.1963,70.5396,22062500
10/24/2001,70.5849,70.8893,70.0927,70.3517,16065200
10/25/2001,69.5939,71.6342,69.1341,71.6147,27467900
10/26/2001,71.2132,72.4049,71.0318,71.4528,18623300
10/29/2001,71.3492,71.6018,69.5939,69.5939,18727500
10/30/2001,69.5292,69.7559,68.3698,68.7584,26178600
10/31/2001,69.2377,69.8595,68.5253,68.5253,28124200
11/1/2001,69.0434,70.6043,68.4605,70.2805,29806800
11/2/2001,70.2352,70.844,69.866,70.7598,17575900
11/5/2001,71.3233,71.9515,71.2132,71.686,15929500
11/6/2001,71.4722,72.8518,71.1484,72.8,23245800
11/7/2001,72.392,73.2663,72.3078,72.7028,19716000
11/8/2001,73.1044,73.8881,72.4762,72.9295,22563500
11/9/2001,72.7028,73.1627,72.1782,73.0073,15895800
11/12/2001,71.8932,72.9619,71.2456,72.5604,26068800
11/13/2001,73.4736,74.1925,73.3052,74.1925,15296200
11/14/2001,74.5941,74.7431,73.6485,74.2638,17571300
11/15/2001,74.0759,74.6006,73.791,74.3998,19470200
11/16/2001,74.5358,74.5488,73.4477,74.0695,18134900
11/19/2001,74.4322,75.0345,74.1278,74.9827,13625400
11/20/2001,74.7236,75.0021,74.2508,74.3544,16209700
11/21/2001,74.1601,74.2702,73.5189,73.8622,11470200
11/23/2001,73.8622,74.9698,73.8363,74.9244,6717100
11/26/2001,74.9698,75.3519,74.5293,75.0863,13726000
11/27/2001,74.8856,75.7146,73.8946,74.7625,19261400
11/28/2001,74.3156,74.5941,73.3505,73.4088,20195500
11/29/2001,73.6161,74.4322,73.1886,74.3998,16354700
11/30/2001,74.0954,74.4257,73.8492,73.8687,13680300
12/3/2001,73.6096,73.8881,73.1951,73.4283,15220400
12/4/2001,73.7845,74.6783,73.4153,74.6718,17239900
12/5/2001,74.8791,76.427,74.8467,76.0384,25204000
12/6/2001,75.9996,76.3882,75.734,75.9996,17972900
12/7/2001,75.7146,75.8376,74.9374,75.4944,18857800
12/10/2001,75.0345,75.3843,74.063,74.0824,13862700
12/11/2001,74.4192,74.9503,73.7715,73.9335,20833300
12/12/2001,74.1925,74.3415,73.2599,74.0176,16171500
12/13/2001,73.4801,73.642,72.5668,72.5798,19026700
12/14/2001,72.7547,73.506,72.5409,73.2728,16721900
12/17/2001,73.1821,74.0695,73.1238,74.0306,13925900
12/18/2001,74.2443,74.5811,74.0565,74.471,13663700
12/19/2001,73.8946,75.0799,73.8363,74.9957,20143400
12/20/2001,74.8078,75.0021,74.1925,74.2573,14867900
12/21/2001,74.7581,74.7841,74.2187,74.7061,14037700
12/24/2001,74.6282,74.7646,74.4852,74.5632,5728800
12/26/2001,74.5112,75.525,74.5112,74.9726,10304800
12/27/2001,74.9336,75.4405,74.9011,75.4275,9407300
12/28/2001,75.577,75.876,75.3365,75.3885,10593800
12/31/2001,75.486,75.642,74.2382,74.2837,14619500
1/2/2002,74.8101,75.2261,73.9653,75.0831,18651900
1/3/2002,75.1611,76.0059,75.0896,75.9345,15743000
1/4/2002,76.1489,76.6753,75.746,76.4414,20140700
1/7/2002,76.4934,76.6818,75.7525,75.902,13106500
1/8/2002,75.902,76.0774,75.369,75.7265,12683700
1/9/2002,75.8305,76.5454,74.9596,75.1091,16610300
1/10/2002,75.1871,75.616,74.9336,75.4405,12823400
1/11/2002,75.525,75.5705,74.5437,74.6996,13708400
1/14/2002,74.5112,74.6346,74.0627,74.2317,12301100
1/15/2002,74.4462,74.9921,74.0237,74.8361,20219900
1/16/2002,74.2837,74.3487,73.2374,73.3219,17067000
1/17/2002,73.9328,74.2447,73.6988,73.8743,17283400
1/18/2002,73.4388,73.9912,73.2244,73.5363,17028000
1/22/2002,73.9263,74.0432,72.8019,73.0294,11689300
1/23/2002,73.1984,73.7963,72.8019,73.5883,12438900
1/24/2002,73.8548,74.2512,73.6468,73.8158,12142800
1/25/2002,73.5168,74.2057,73.4648,73.7963,12810700
1/28/2002,74.0237,74.2122,73.3868,73.9977,10589200
1/29/2002,73.9912,74.1732,71.5216,71.6711,27720800
1/30/2002,71.7426,73.6923,70.4493,72.7044,34711800
1/31/2002,72.8864,73.6338,72.542,73.5558,19909200
2/1/2002,73.4973,73.6338,72.8994,73.2114,15838500
2/4/2002,72.9384,72.9384,71.1252,71.3916,24243400
2/5/2002,71.0992,71.8076,70.5338,70.9497,33614000
2/6/2002,71.2617,71.3202,70.2283,70.6443,29486000
2/7/2002,70.6573,71.3981,70.1893,70.2023,23445400
2/8/2002,70.5988,71.9766,70.3843,71.5476,19277800
2/11/2002,71.5216,72.555,71.3721,72.425,18792400
2/12/2002,72.113,72.6005,71.5086,72.1975,13942500
2/13/2002,72.451,73.1399,72.3665,72.9644,16781100
2/14/2002,73.1204,73.4193,72.5225,72.8279,20453800
2/15/2002,72.8864,72.9449,71.9506,72.0675,18366800
2/19/2002,71.5866,71.6776,70.5858,70.6833,15988100
2/20/2002,70.8717,71.8726,70.0723,71.8726,29242800
2/21/2002,71.4436,71.8986,70.3583,70.3843,26288600
2/22/2002,70.4168,71.4501,70.1048,71.2552,26572900
2/25/2002,71.3202,72.6655,71.2942,72.4315,17458700
2/26/2002,72.529,72.8149,71.8596,72.282,22346500
2/27/2002,72.7629,73.3478,71.9116,72.5615,28597900
2/28/2002,72.6785,73.2764,72.1585,72.2365,23755400
3/1/2002,72.607,73.9912,72.4705,73.9198,26273600
3/4/2002,74.0237,75.382,73.8613,75.2261,27184600
3/5/2002,74.9531,75.6485,74.7191,74.9856,22718900
3/6/2002,74.8036,76.1359,74.7841,75.876,20143200
3/7/2002,76.2724,76.3634,75.1091,75.7135,19330800
